InvoiceNo,CustomerID,Gender,Age,Location,Category,ItemName,Quantity,UnitPrice,PaymentMethod,InvoiceDate,ReviewRating,SubscriptionStatus,DiscountApplied,TotalRevenue
INV59159,C11103,Male,28,Washington,Electronics,Smartwatch,1,201.53,Credit Card,2024-07-28 16:09:18,3.0,No,No,201.53
INV61042,C10117,Male,49,California,Electronics,Bluetooth Speaker,5,79.26,Credit Card,2024-07-28 16:33:38,3.0,No,No,396.3
INV62689,C10697,Female,37,New York,Electronics,Bluetooth Speaker,2,76.84,Debit Card,2024-07-28 20:04:27,5.0,No,No,153.68
INV62044,C10641,Female,69,Georgia,Electronics,Headphones,1,154.56,Cash,2024-07-28 20:29:42,5.0,No,No,154.56
INV52971,C10208,Male,37,Washington,Home & Kitchen,Vacuum Cleaner,1,146.88,Cash,2024-07-28 20:50:20,4.8,No,No,146.88
INV52211,C10546,Male,23,Texas,Electronics,Bluetooth Speaker,2,77.65,Credit Card,2024-07-28 21:18:05,3.7,No,No,155.3
INV61845,C10673,Female,57,Florida,Home & Kitchen,Air Fryer,1,125.7,Credit Card,2024-07-28 21:32:21,5.0,No,No,125.7
INV59822,C10260,Male,24,Washington,Clothing,Hoodie,2,42.81,Credit Card,2024-07-28 21:44:08,3.6,Yes,Yes,85.62
INV60303,C10788,Male,29,Washington,Home & Kitchen,Dinnerware Set,1,57.04,Debit Card,2024-07-28 21:50:01,3.7,No,No,57.04
INV56083,C11139,Male,63,California,Home & Kitchen,Blender,1,45.6,Credit Card,2024-07-28 21:51:23,3.8,No,No,45.6
INV62154,C10820,Female,67,Illinois,Clothing,Socks,1,9.82,Cash,2024-07-29 09:35:16,4.7,No,No,9.82
INV53446,C11018,Female,45,Texas,Books,Fiction Novel,1,14.47,Debit Card,2024-07-29 09:41:40,3.7,No,Yes,14.47
INV61666,C10526,Female,37,California,Beauty & Personal Care,Perfume,3,74.52,Credit Card,2024-07-29 10:39:16,3.8,Yes,Yes,223.56
INV52353,C11143,Male,68,Texas,Beauty & Personal Care,Lipstick,2,18.23,Credit Card,2024-07-29 10:46:12,2.6,Yes,No,36.46
INV50961,C10066,Female,20,Georgia,Books,Fiction Novel,1,15.13,PayPal,2024-07-29 11:10:52,4.0,No,No,15.13
INV52763,C10748,Female,48,Florida,Beauty & Personal Care,Lipstick,1,17.61,Credit Card,2024-07-29 11:48:56,3.9,Yes,Yes,17.61
INV55415,C10360,Male,36,Massachusetts,Clothing,Sneakers,1,82.22,Credit Card,2024-07-29 12:01:40,3.5,Yes,No,82.22
INV52220,C10693,Female,68,Colorado,Books,Self-Help Book,1,19.1,Credit Card,2024-07-29 13:26:51,2.7,No,No,19.1
INV57231,C10057,Male,19,New York,Sports & Outdoors,Dumbbell Set,1,52.1,Debit Card,2024-07-29 16:13:41,4.6,No,No,52.1
INV56712,C10509,Male,44,New York,Home & Kitchen,Vacuum Cleaner,3,155.52,Debit Card,2024-07-29 16:31:14,5.0,Yes,Yes,466.56
INV50270,C10293,Male,32,Florida,Books,Tech Guide,5,51.24,Debit Card,2024-07-29 16:39:47,4.6,Yes,No,256.2
INV54756,C10804,Female,49,California,Books,Fiction Novel,1,14.86,Credit Card,2024-07-29 16:53:40,4.6,Yes,No,14.86
INV63086,C11178,Female,40,Massachusetts,Home & Kitchen,Dinnerware Set,3,57.71,Credit Card,2024-07-29 17:53:07,3.7,No,No,173.13
INV58271,C10463,Female,23,New York,Clothing,Socks,1,9.56,Cash,2024-07-29 18:09:30,5.0,Yes,Yes,9.56
INV57875,C11106,Male,19,New York,Clothing,T-Shirt,1,24.41,Credit Card,2024-07-29 18:51:46,4.6,No,No,24.41
INV61284,C10831,Male,41,New York,Electronics,Laptop,2,1066.03,Cash,2024-07-29 19:09:59,4.0,Yes,No,2132.06
INV55811,C10853,Female,18,Ohio,Electronics,Bluetooth Speaker,2,78.01,Credit Card,2024-07-29 19:49:35,1.9,Yes,No,156.02
INV55563,C10060,Female,56,Massachusetts,Home & Kitchen,Coffee Maker,1,88.67,Credit Card,2024-07-29 20:00:19,4.7,No,No,88.67
INV58647,C10372,Male,56,New York,Home & Kitchen,Vacuum Cleaner,2,157.42,Credit Card,2024-07-29 21:06:29,1.8,Yes,Yes,314.84
INV51075,C10718,Non-Binary,33,Florida,Books,Sci-Fi Anthology,1,17.56,Credit Card,2024-07-29 21:34:16,4.8,No,No,17.56
INV58204,C10066,Female,20,Georgia,Electronics,Laptop,1,1093.19,Cash,2024-07-29 21:34:21,2.7,No,No,1093.19
INV62648,C10995,Female,28,Florida,Electronics,Smartwatch,2,200.09,Credit Card,2024-07-30 10:42:55,3.6,No,No,400.18
INV54122,C10245,Male,56,New York,Books,Cookbook,3,29.06,PayPal,2024-07-30 11:58:40,5.0,Yes,Yes,87.18
INV61765,C10857,Female,20,Colorado,Electronics,Tablet,1,336.47,Debit Card,2024-07-30 13:21:27,1.0,Yes,Yes,336.47
INV55830,C10846,Non-Binary,47,Florida,Sports & Outdoors,Camping Tent,1,147.31,Credit Card,2024-07-30 13:24:31,3.6,Yes,Yes,147.31
INV53702,C10754,Male,36,California,Sports & Outdoors,Yoga Mat,1,29.75,Credit Card,2024-07-30 13:33:36,4.7,No,No,29.75
INV52321,C10731,Male,55,California,Books,Self-Help Book,2,19.43,PayPal,2024-07-30 15:29:19,2.9,No,No,38.86
INV55406,C10844,Male,62,Illinois,Beauty & Personal Care,Shampoo,2,11.9,Debit Card,2024-07-30 15:44:41,3.5,No,No,23.8
INV58208,C10523,Female,40,Ohio,Books,Cookbook,2,31.36,Debit Card,2024-07-30 16:12:04,4.9,Yes,No,62.72
INV63781,C10800,Female,36,Florida,Clothing,Jacket,4,124.3,Credit Card,2024-07-30 16:41:36,1.7,No,No,497.2
INV62143,C10594,Male,24,Washington,Electronics,Smartwatch,1,207.26,Credit Card,2024-07-30 17:14:49,3.6,No,No,207.26
INV60418,C10682,Female,70,New York,Beauty & Personal Care,Hair Dryer,1,46.61,PayPal,2024-07-30 18:11:01,1.0,No,No,46.61
INV61827,C10186,Male,19,California,Electronics,Bluetooth Speaker,1,82.0,Cash,2024-07-30 18:21:57,4.9,No,No,82.0
INV55116,C10939,Male,39,California,Clothing,Jeans,1,52.96,Cash,2024-07-30 20:31:28,4.9,No,Yes,52.96
INV64636,C10523,Female,40,Ohio,Home & Kitchen,Air Fryer,1,116.69,Credit Card,2024-07-30 20:34:03,3.7,Yes,No,116.69
INV62774,C11172,Male,20,Florida,Electronics,Smartwatch,1,193.93,Credit Card,2024-07-31 11:36:59,5.0,Yes,No,193.93
INV64927,C10093,Male,42,California,Books,Fiction Novel,2,15.45,Credit Card,2024-07-31 12:03:40,4.6,Yes,Yes,30.9
INV63448,C10783,Male,29,New York,Clothing,Jeans,2,56.99,PayPal,2024-07-31 12:47:25,5.0,No,No,113.98
INV63852,C11099,Female,64,Massachusetts,Books,Self-Help Book,1,19.1,Credit Card,2024-07-31 13:33:23,3.5,No,No,19.1
INV58643,C10054,Male,25,New York,Books,Tech Guide,1,47.54,Cash,2024-07-31 14:11:16,4.0,Yes,No,47.54
INV53721,C11050,Female,25,Colorado,Electronics,Headphones,2,154.13,Credit Card,2024-07-31 16:40:00,2.8,No,No,308.26
INV54443,C11079,Male,36,California,Electronics,Smartphone,2,702.85,Credit Card,2024-07-31 17:16:09,3.0,No,No,1405.7
INV63441,C10767,Male,47,California,Sports & Outdoors,Dumbbell Set,1,50.26,Credit Card,2024-07-31 17:32:30,3.9,No,Yes,50.26
INV61647,C10612,Male,57,New York,Electronics,Headphones,1,154.53,PayPal,2024-07-31 17:51:21,3.8,No,Yes,154.53
INV62337,C10822,Female,49,Georgia,Clothing,Jeans,1,54.81,PayPal,2024-07-31 18:45:37,2.5,Yes,Yes,54.81
INV62482,C10676,Male,27,Ohio,Clothing,Jeans,3,57.41,Credit Card,2024-07-31 19:49:47,3.9,No,Yes,172.23
INV64535,C10677,Female,20,New York,Electronics,Smartwatch,1,197.68,Credit Card,2024-07-31 20:21:12,4.8,No,No,197.68
INV62002,C10879,Female,37,New York,Books,Sci-Fi Anthology,1,18.64,Credit Card,2024-07-31 20:52:13,3.9,Yes,Yes,18.64
INV54994,C10947,Female,19,New York,Beauty & Personal Care,Skincare Kit,5,58.95,Credit Card,2024-07-31 21:44:16,1.6,Yes,Yes,294.75
INV58934,C10372,Male,56,New York,Home & Kitchen,Blender,1,44.2,Credit Card,2024-08-01 09:58:29,4.9,Yes,Yes,44.2
INV56027,C10359,Non-Binary,23,Ohio,Electronics,Headphones,2,154.54,Credit Card,2024-08-01 10:14:35,3.0,No,No,309.08
INV63081,C10936,Male,18,California,Beauty & Personal Care,Lipstick,1,17.97,Debit Card,2024-08-01 10:20:08,2.7,No,No,17.97
INV50829,C11099,Female,64,Massachusetts,Books,Self-Help Book,1,19.5,Debit Card,2024-08-01 10:26:42,2.9,No,No,19.5
INV52451,C10457,Male,24,New York,Clothing,Jeans,1,55.03,Debit Card,2024-08-01 10:50:31,4.7,No,No,55.03
INV50536,C10622,Male,27,Florida,Home & Kitchen,Dinnerware Set,1,62.23,Debit Card,2024-08-01 11:56:04,4.8,No,No,62.23
INV52909,C10407,Female,29,California,Books,Sci-Fi Anthology,1,18.54,Credit Card,2024-08-01 13:51:41,2.7,No,No,18.54
INV55617,C10539,Female,26,New York,Home & Kitchen,Blender,2,43.22,Credit Card,2024-08-01 14:46:11,4.8,No,No,86.44
INV54620,C10751,Female,68,Illinois,Home & Kitchen,Vacuum Cleaner,1,143.1,Credit Card,2024-08-01 17:06:04,4.7,No,No,143.1
INV61030,C10542,Male,55,New York,Beauty & Personal Care,Hair Dryer,1,44.56,Credit Card,2024-08-01 17:32:13,3.7,No,No,44.56
INV57947,C10322,Male,45,California,Sports & Outdoors,Backpack,1,40.61,Debit Card,2024-08-01 17:38:22,2.5,Yes,No,40.61
INV53057,C11195,Female,49,Colorado,Home & Kitchen,Coffee Maker,3,85.77,Credit Card,2024-08-01 17:45:19,4.6,No,No,257.31
INV53163,C10611,Non-Binary,24,Texas,Electronics,Bluetooth Speaker,2,81.09,Credit Card,2024-08-01 19:14:25,1.6,No,No,162.18
INV57776,C10106,Female,26,California,Beauty & Personal Care,Lipstick,3,18.04,Debit Card,2024-08-01 19:34:47,4.8,No,No,54.12
INV55275,C10479,Male,25,Massachusetts,Clothing,Sneakers,1,86.57,Credit Card,2024-08-01 20:40:46,1.7,Yes,No,86.57
INV53187,C10445,Female,38,Illinois,Electronics,Smartphone,1,716.38,Credit Card,2024-08-01 21:27:53,5.0,No,No,716.38
INV50549,C10620,Male,69,Massachusetts,Clothing,T-Shirt,2,24.95,Credit Card,2024-08-02 09:05:59,4.7,Yes,Yes,49.9
INV59089,C10107,Female,25,California,Electronics,Smartwatch,1,208.12,Credit Card,2024-08-02 10:16:35,4.7,Yes,Yes,208.12
INV57200,C11015,Female,29,California,Books,Cookbook,1,28.87,Credit Card,2024-08-02 10:35:22,4.8,No,No,28.87
INV61942,C11147,Female,49,California,Clothing,Jacket,1,121.08,PayPal,2024-08-02 11:00:07,4.6,No,No,121.08
INV54623,C10945,Male,34,Texas,Books,Self-Help Book,1,20.1,Credit Card,2024-08-02 12:44:56,4.5,Yes,Yes,20.1
INV58238,C10351,Male,39,California,Electronics,Smartphone,3,732.75,Debit Card,2024-08-02 12:57:13,4.7,No,No,2198.25
INV62291,C11029,Male,35,California,Beauty & Personal Care,Shampoo,1,11.62,Debit Card,2024-08-02 13:11:14,4.6,Yes,No,11.62
INV63258,C10860,Female,65,California,Clothing,Jeans,1,56.06,Credit Card,2024-08-02 13:59:28,3.7,No,No,56.06
INV64206,C10259,Female,22,New York,Electronics,Tablet,1,329.62,PayPal,2024-08-02 14:19:49,3.7,No,No,329.62
INV61780,C10721,Male,31,Georgia,Beauty & Personal Care,Hair Dryer,1,44.22,Credit Card,2024-08-02 14:28:40,1.9,No,No,44.22
INV54132,C10276,Female,20,California,Electronics,Headphones,1,155.17,Credit Card,2024-08-02 14:29:35,4.8,Yes,Yes,155.17
INV54524,C10713,Male,46,Georgia,Clothing,Jeans,2,54.74,PayPal,2024-08-02 14:42:31,4.7,Yes,No,109.48
INV54972,C10935,Male,50,Texas,Home & Kitchen,Vacuum Cleaner,1,143.83,Credit Card,2024-08-02 14:58:18,5.0,No,No,143.83
INV55953,C11147,Female,49,California,Books,Tech Guide,1,49.83,Credit Card,2024-08-02 15:33:51,3.7,No,No,49.83
INV52619,C11079,Male,36,California,Books,Self-Help Book,1,19.13,Debit Card,2024-08-02 16:28:37,3.8,No,No,19.13
INV53640,C10545,Female,70,Georgia,Home & Kitchen,Vacuum Cleaner,1,146.53,PayPal,2024-08-02 17:34:06,4.9,Yes,No,146.53
INV55403,C11173,Female,32,Texas,Home & Kitchen,Vacuum Cleaner,1,150.17,Credit Card,2024-08-02 18:45:57,5.0,No,No,150.17
INV62163,C10884,Male,58,California,Beauty & Personal Care,Shampoo,1,12.07,Credit Card,2024-08-02 19:01:19,2.9,No,Yes,12.07
INV58726,C10792,Female,39,Ohio,Electronics,Bluetooth Speaker,1,76.9,Credit Card,2024-08-02 19:13:35,4.5,Yes,Yes,76.9
INV52993,C10392,Female,28,Texas,Clothing,Socks,1,10.04,PayPal,2024-08-02 20:28:56,3.8,No,No,10.04
INV62349,C10329,Female,35,New York,Electronics,Tablet,1,313.87,PayPal,2024-08-02 20:30:13,3.9,No,No,313.87
INV54912,C10920,Female,49,Texas,Clothing,Sneakers,1,81.7,Credit Card,2024-08-02 21:14:51,1.0,No,No,81.7
INV55821,C11147,Female,49,California,Sports & Outdoors,Water Bottle,2,19.28,Debit Card,2024-08-02 21:47:22,4.8,No,No,38.56
INV59372,C10381,Female,34,New York,Electronics,Smartphone,1,690.65,Credit Card,2024-08-03 09:13:02,4.8,Yes,Yes,690.65
INV52976,C10298,Male,71,California,Books,Sci-Fi Anthology,2,18.03,Credit Card,2024-08-03 09:30:54,3.7,No,No,36.06
INV64265,C10471,Female,51,Texas,Home & Kitchen,Air Fryer,3,116.33,Cash,2024-08-03 09:41:57,2.5,No,No,348.99
INV58189,C10783,Male,29,New York,Electronics,Headphones,1,142.03,Credit Card,2024-08-03 10:14:26,2.9,No,Yes,142.03
INV60032,C10798,Male,24,New York,Electronics,Laptop,1,1121.93,Credit Card,2024-08-03 10:15:04,4.7,Yes,No,1121.93
INV53498,C10198,Non-Binary,35,New York,Books,Self-Help Book,1,19.42,Credit Card,2024-08-03 10:55:14,3.8,No,Yes,19.42
INV63405,C10243,Female,35,Illinois,Clothing,Jacket,1,114.62,Debit Card,2024-08-03 11:52:58,2.7,No,Yes,114.62
INV55524,C10058,Female,40,Georgia,Electronics,Laptop,2,1124.84,Debit Card,2024-08-03 12:28:19,3.9,No,No,2249.68
INV54473,C10171,Male,54,Texas,Clothing,Hoodie,1,43.32,Cash,2024-08-03 12:58:37,2.6,No,No,43.32
INV62542,C11160,Female,62,Texas,Clothing,Socks,1,9.64,Credit Card,2024-08-03 13:21:46,1.0,No,No,9.64
INV62705,C10178,Female,28,New York,Electronics,Laptop,1,1144.4,Credit Card,2024-08-03 13:57:49,4.9,Yes,No,1144.4
INV50149,C10878,Male,45,Georgia,Books,Sci-Fi Anthology,1,18.07,Debit Card,2024-08-03 16:12:37,3.0,Yes,Yes,18.07
INV50470,C11115,Male,42,California,Home & Kitchen,Coffee Maker,2,89.02,Credit Card,2024-08-03 16:42:36,3.7,Yes,Yes,178.04
INV58374,C10720,Female,47,Washington,Books,Fiction Novel,3,15.46,Credit Card,2024-08-03 17:00:14,3.8,Yes,No,46.38
INV55613,C11131,Female,44,Washington,Electronics,Smartphone,3,666.79,Credit Card,2024-08-03 18:04:51,1.8,No,No,2000.37
INV54070,C11033,Female,62,Massachusetts,Beauty & Personal Care,Hair Dryer,3,42.75,Credit Card,2024-08-03 19:50:21,3.6,No,No,128.25
INV60207,C10292,Male,26,Massachusetts,Electronics,Smartphone,1,691.72,Credit Card,2024-08-03 20:41:35,2.8,Yes,Yes,691.72
INV62304,C10061,Female,47,Texas,Home & Kitchen,Vacuum Cleaner,5,146.69,PayPal,2024-08-03 20:55:55,3.7,No,No,733.45
INV58420,C10971,Male,23,California,Clothing,T-Shirt,1,26.1,Credit Card,2024-08-03 21:35:07,2.5,No,No,26.1
INV53078,C10382,Non-Binary,26,California,Beauty & Personal Care,Moisturizer,3,28.51,Credit Card,2024-08-03 21:52:29,5.0,No,No,85.53
INV54000,C10116,Female,19,California,Sports & Outdoors,Camping Tent,1,156.81,Cash,2024-08-03 21:53:59,3.6,No,No,156.81
INV64228,C10295,Male,28,Florida,Electronics,Laptop,1,1128.44,Credit Card,2024-08-04 10:55:58,4.5,No,No,1128.44
INV50660,C10252,Female,61,California,Beauty & Personal Care,Perfume,2,73.23,Credit Card,2024-08-04 11:05:03,4.7,No,Yes,146.46
INV54820,C11053,Male,35,Massachusetts,Electronics,Tablet,1,322.88,Debit Card,2024-08-04 11:44:15,3.9,No,No,322.88
INV58318,C10728,Male,28,California,Electronics,Smartwatch,1,208.55,Credit Card,2024-08-04 11:49:53,4.6,No,Yes,208.55
INV61095,C10851,Male,66,Florida,Home & Kitchen,Blender,1,47.1,Credit Card,2024-08-04 11:51:47,3.9,No,No,47.1
INV59280,C10843,Female,19,California,Electronics,Bluetooth Speaker,1,82.53,Cash,2024-08-04 12:35:23,4.8,Yes,No,82.53
INV59080,C10090,Male,47,Massachusetts,Clothing,Hoodie,1,47.1,Debit Card,2024-08-04 13:32:09,2.8,No,No,47.1
INV62489,C10237,Male,53,Georgia,Clothing,Socks,1,10.49,PayPal,2024-08-04 14:34:14,4.8,No,No,10.49
INV58512,C10256,Female,33,Florida,Home & Kitchen,Coffee Maker,2,85.67,Credit Card,2024-08-04 15:00:21,3.7,No,No,171.34
INV53927,C10539,Female,26,New York,Home & Kitchen,Dinnerware Set,2,62.39,Credit Card,2024-08-04 15:17:28,2.5,No,No,124.78
INV63877,C10210,Non-Binary,34,Texas,Books,Biography,1,23.58,PayPal,2024-08-04 15:31:13,4.8,No,No,23.58
INV63643,C10338,Female,34,Illinois,Beauty & Personal Care,Shampoo,3,11.41,PayPal,2024-08-04 15:35:11,3.8,No,No,34.23
INV61891,C10787,Female,46,Florida,Home & Kitchen,Toaster,1,35.14,Credit Card,2024-08-04 15:36:47,3.6,No,Yes,35.14
INV63568,C10272,Female,36,Massachusetts,Electronics,Smartwatch,2,205.56,Cash,2024-08-04 16:08:15,3.7,Yes,No,411.12
INV51727,C11096,Male,27,New York,Clothing,Jacket,1,116.79,Credit Card,2024-08-04 17:09:17,4.5,No,Yes,116.79
INV59710,C10240,Female,70,Illinois,Home & Kitchen,Vacuum Cleaner,1,145.85,PayPal,2024-08-04 17:38:04,4.7,No,No,145.85
INV54821,C10476,Female,72,Texas,Books,Biography,3,22.41,Debit Card,2024-08-04 18:16:39,3.6,No,No,67.23
INV55509,C10123,Male,40,New York,Beauty & Personal Care,Hair Dryer,1,45.24,Credit Card,2024-08-04 18:30:01,4.9,Yes,Yes,45.24
INV56146,C10835,Male,36,Texas,Home & Kitchen,Vacuum Cleaner,1,150.77,PayPal,2024-08-04 19:11:56,4.6,Yes,Yes,150.77
INV50607,C10808,Male,32,Texas,Electronics,Smartwatch,1,198.92,Credit Card,2024-08-04 19:41:39,4.8,No,No,198.92
INV56874,C10415,Female,19,Texas,Clothing,Jeans,1,56.07,Credit Card,2024-08-04 20:02:30,1.6,Yes,Yes,56.07
INV53161,C10352,Female,46,Texas,Home & Kitchen,Vacuum Cleaner,1,147.89,PayPal,2024-08-04 20:03:44,4.0,No,Yes,147.89
INV53386,C11098,Male,53,Texas,Home & Kitchen,Toaster,1,34.91,Cash,2024-08-04 20:12:28,2.6,No,No,34.91
INV57621,C10686,Female,59,New York,Home & Kitchen,Dinnerware Set,5,60.07,Debit Card,2024-08-05 09:35:19,3.9,No,Yes,300.35
INV50657,C10833,Female,68,Texas,Sports & Outdoors,Camping Tent,1,151.03,Credit Card,2024-08-05 10:23:21,4.6,No,No,151.03
INV64040,C10759,Female,46,California,Clothing,Jeans,1,54.09,PayPal,2024-08-05 10:43:14,3.9,Yes,No,54.09
INV51736,C10593,Female,53,New York,Beauty & Personal Care,Hair Dryer,1,46.84,PayPal,2024-08-05 11:32:37,4.5,No,No,46.84
INV52887,C10970,Male,43,New York,Electronics,Smartphone,1,676.41,Credit Card,2024-08-05 11:38:18,3.9,No,No,676.41
INV59919,C10863,Female,43,Florida,Books,Tech Guide,1,49.99,PayPal,2024-08-05 11:48:07,3.9,No,Yes,49.99
INV56625,C10436,Female,45,Florida,Books,Tech Guide,1,48.15,Credit Card,2024-08-05 12:37:07,3.8,No,No,48.15
INV55382,C10555,Female,21,New York,Beauty & Personal Care,Shampoo,2,12.2,Credit Card,2024-08-05 13:16:46,2.9,No,No,24.4
INV62640,C10182,Male,29,New York,Sports & Outdoors,Running Shoes,1,99.17,Debit Card,2024-08-05 13:23:42,3.7,No,No,99.17
INV62770,C10480,Male,33,Washington,Beauty & Personal Care,Shampoo,1,11.81,Debit Card,2024-08-05 13:49:10,1.0,No,No,11.81
INV52105,C11034,Male,61,Colorado,Home & Kitchen,Air Fryer,1,120.28,Credit Card,2024-08-05 14:08:22,4.6,Yes,Yes,120.28
INV58379,C10760,Male,44,California,Clothing,Socks,1,10.45,Credit Card,2024-08-05 15:43:45,5.0,No,No,10.45
INV62617,C10746,Male,44,California,Home & Kitchen,Blender,2,44.71,Credit Card,2024-08-05 15:50:28,4.7,No,No,89.42
INV57913,C11020,Male,18,Florida,Beauty & Personal Care,Lipstick,3,17.71,Credit Card,2024-08-05 16:22:11,4.9,Yes,No,53.13
INV57345,C10836,Male,48,Ohio,Clothing,Jacket,2,119.1,Credit Card,2024-08-05 16:47:41,4.7,No,No,238.2
INV59180,C10351,Male,39,California,Clothing,Socks,3,9.87,Cash,2024-08-05 17:05:40,5.0,No,No,29.61
INV50956,C10051,Female,32,Texas,Clothing,Jeans,1,56.3,PayPal,2024-08-05 17:30:47,4.5,No,No,56.3
INV59343,C10051,Female,32,Texas,Home & Kitchen,Vacuum Cleaner,1,150.12,Debit Card,2024-08-05 18:20:46,4.6,No,No,150.12
INV53074,C10193,Male,49,Massachusetts,Electronics,Smartwatch,1,199.35,Credit Card,2024-08-05 18:49:23,3.8,No,No,199.35
INV53212,C10818,Male,32,California,Sports & Outdoors,Yoga Mat,1,31.32,PayPal,2024-08-05 18:59:45,1.9,Yes,No,31.32
INV52616,C10791,Female,49,New York,Clothing,Hoodie,2,44.96,Credit Card,2024-08-05 19:07:09,3.7,No,No,89.92
INV61680,C10938,Male,48,Massachusetts,Home & Kitchen,Vacuum Cleaner,1,146.03,Credit Card,2024-08-05 20:24:43,1.6,No,No,146.03
INV52666,C10331,Male,33,Massachusetts,Books,Biography,1,22.62,Credit Card,2024-08-05 20:44:34,3.7,No,No,22.62
INV64791,C11042,Male,41,Florida,Electronics,Tablet,1,334.39,Credit Card,2024-08-06 10:19:33,2.0,No,No,334.39
INV63145,C10367,Female,36,New York,Books,Tech Guide,2,51.62,Debit Card,2024-08-06 10:36:16,4.9,Yes,No,103.24
INV51444,C10591,Female,37,California,Clothing,Socks,1,10.04,Debit Card,2024-08-06 10:56:24,1.7,Yes,Yes,10.04
INV61156,C11024,Male,48,California,Clothing,Hoodie,1,44.46,Debit Card,2024-08-06 10:59:04,4.7,Yes,Yes,44.46
INV51222,C10698,Male,56,Washington,Books,Fiction Novel,3,15.73,Cash,2024-08-06 11:03:41,1.8,No,No,47.19
INV55814,C10623,Non-Binary,25,Georgia,Electronics,Tablet,5,321.29,Credit Card,2024-08-06 11:52:52,3.8,No,No,1606.45
INV52685,C10082,Female,37,Florida,Books,Biography,3,22.92,Credit Card,2024-08-06 11:54:55,4.7,Yes,Yes,68.76
INV51030,C10214,Female,37,Texas,Beauty & Personal Care,Skincare Kit,2,59.14,Cash,2024-08-06 12:53:18,2.8,No,Yes,118.28
INV52755,C10513,Non-Binary,33,California,Clothing,Jacket,1,115.68,Credit Card,2024-08-06 14:34:54,2.6,No,No,115.68
INV53044,C11102,Male,30,Ohio,Clothing,T-Shirt,1,24.82,Credit Card,2024-08-06 14:52:17,3.7,No,No,24.82
INV61089,C10973,Male,19,Illinois,Sports & Outdoors,Backpack,1,38.4,PayPal,2024-08-06 15:19:37,3.6,No,No,38.4
INV53403,C10892,Male,48,California,Home & Kitchen,Air Fryer,2,119.06,Cash,2024-08-06 15:58:09,4.5,Yes,Yes,238.12
INV58226,C10176,Male,68,California,Home & Kitchen,Dinnerware Set,1,58.56,Debit Card,2024-08-06 16:24:50,4.6,No,No,58.56
INV59567,C11080,Female,45,Washington,Clothing,Sneakers,1,88.49,Cash,2024-08-06 16:33:04,4.9,Yes,Yes,88.49
INV63316,C10426,Female,46,Texas,Sports & Outdoors,Camping Tent,2,149.45,Credit Card,2024-08-06 16:51:45,3.8,Yes,No,298.9
INV53439,C10751,Female,68,Illinois,Home & Kitchen,Blender,1,44.05,Debit Card,2024-08-06 17:28:59,3.9,No,No,44.05
INV51961,C10044,Male,22,Florida,Sports & Outdoors,Dumbbell Set,1,47.63,Credit Card,2024-08-06 17:48:46,4.8,No,Yes,47.63
INV54481,C10926,Male,58,Washington,Books,Biography,3,21.87,PayPal,2024-08-06 18:12:06,4.7,Yes,Yes,65.61
INV51945,C10504,Female,43,Texas,Books,Sci-Fi Anthology,1,18.22,Credit Card,2024-08-06 18:37:28,3.9,No,No,18.22
INV50947,C10942,Male,67,Illinois,Sports & Outdoors,Water Bottle,1,20.8,Credit Card,2024-08-06 18:54:52,4.6,Yes,Yes,20.8
INV58652,C10789,Female,35,Texas,Clothing,Socks,1,10.03,Credit Card,2024-08-06 19:25:36,3.0,No,No,10.03
INV53638,C10574,Male,22,New York,Clothing,Socks,1,10.36,Credit Card,2024-08-06 20:37:36,3.5,No,No,10.36
INV53202,C10383,Female,23,Florida,Books,Fiction Novel,3,15.07,PayPal,2024-08-06 20:37:37,1.7,No,No,45.21
INV58702,C10201,Male,47,Florida,Books,Fiction Novel,1,15.41,Credit Card,2024-08-07 09:01:27,4.0,No,Yes,15.41
INV55233,C10229,Female,39,Washington,Clothing,Jeans,1,55.2,Credit Card,2024-08-07 09:08:55,4.0,No,No,55.2
INV53885,C10102,Female,25,New York,Clothing,Sneakers,1,82.81,Debit Card,2024-08-07 10:26:56,2.9,No,No,82.81
INV59093,C10170,Female,25,Massachusetts,Electronics,Smartwatch,2,193.56,Debit Card,2024-08-07 11:22:21,5.0,No,No,387.12
INV55756,C11098,Male,53,Texas,Beauty & Personal Care,Hair Dryer,1,46.36,Debit Card,2024-08-07 14:32:00,3.5,No,Yes,46.36
